gw,provisional,id,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,own_goals,penalties_missed,penalties_saved,played,recoveries,red_cards,saves,starts,tackles,threat,total_points,yellow_cards
2,False,68,0,0,20,0,1,38.3,11,0.21,0.30,0.09,1.84,1,0,6.4,False,15.0,90,0,0,0,True,6,0,0,1,4,11.0,1,1
2,False,69,0,3,39,1,3,32.1,15,0.27,0.53,0.26,1.71,0,1,10.1,True,47.6,86,0,0,0,True,9,0,0,1,3,21.0,12,1
2,False,70,0,0,12,1,0,26.9,5,0.05,0.66,0.61,1.67,0,0,9.5,False,11.2,80,0,0,0,True,5,0,0,1,0,57.0,3,0
2,False,71,0,0,13,1,0,12.8,2,0.01,0.01,0.00,1.67,0,0,1.7,False,3.8,68,0,0,0,True,2,0,0,1,0,0.0,3,0
2,False,73,0,0,4,0,0,1.3,3,0.00,0.00,0.00,0.16,1,0,0.3,False,1.6,21,0,0,0,True,3,0,0,0,0,0.0,1,0
2,False,74,0,0,3,0,0,1.6,0,0.01,0.01,0.00,0.16,1,0,0.1,False,0.0,9,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,75,0,0,5,0,0,0.3,2,0.00,0.00,0.00,0.13,1,0,0.3,False,2.8,3,0,0,0,True,1,0,0,0,1,0.0,1,0
2,False,79,1,0,11,1,1,22.2,3,0.04,0.62,0.58,1.67,0,0,5.9,False,15.0,80,0,0,0,True,2,0,0,1,0,22.0,5,0
2,False,81,0,0,4,0,0,0.0,1,0.00,0.00,0.00,0.16,1,0,0.0,False,0.0,9,0,0,0,True,1,0,0,0,0,0.0,1,0
2,False,82,0,0,7,0,2,0.0,0,0.00,0.00,0.00,1.46,1,0,0.9,False,9.4,90,0,0,0,True,4,0,1,1,0,0.0,2,0
2,False,84,0,0,14,0,11,0.9,13,0.01,0.18,0.17,1.46,1,0,6.3,False,28.0,90,0,0,0,True,8,0,0,1,2,34.0,3,1
2,False,86,1,1,29,0,3,31.6,11,0.13,0.15,0.02,1.46,1,0,7.2,False,38.4,87,0,0,0,True,6,0,0,1,2,2.0,6,0
2,False,87,0,0,7,0,17,21.0,17,0.01,0.01,0.00,1.46,1,0,6.1,False,37.8,90,0,0,0,True,2,0,0,1,0,2.0,3,1
2,False,88,0,0,9,0,3,16.0,4,0.21,0.23,0.02,1.46,1,0,3.8,False,14.4,87,0,0,0,True,4,0,0,1,1,8.0,2,0
2,False,89,0,0,3,0,0,0.0,0,0.00,0.00,0.00,0.00,0,0,0.0,False,0.0,2,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,90,0,0,6,0,0,4.1,1,0.02,0.02,0.00,0.00,0,0,0.8,False,4.0,2,0,0,0,True,0,0,0,0,1,0.0,1,0
2,False,91,0,0,-1,0,2,0.7,2,0.00,0.00,0.00,0.54,1,0,0.5,False,3.8,12,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,94,0,3,34,0,3,11.1,9,0.02,0.27,0.25,1.46,1,1,9.1,False,45.6,87,0,0,0,True,4,0,0,1,2,34.0,10,0
2,False,95,0,0,16,0,3,15.5,7,0.08,0.10,0.02,1.36,1,0,3.3,False,15.4,29,0,0,0,True,3,0,0,0,1,2.0,1,0
2,False,96,0,0,20,1,2,32.4,9,0.13,0.16,0.03,0.13,0,0,7.4,False,16.6,68,0,0,0,True,5,0,0,1,2,25.0,3,0
2,False,98,0,0,11,0,5,35.4,10,0.14,0.14,0.00,1.46,1,0,5.6,False,16.4,90,0,0,0,True,2,0,0,1,3,4.0,1,1
2,False,102,0,0,4,0,0,12.5,0,0.01,0.01,0.00,1.32,1,0,2.0,False,3.0,21,0,0,0,True,0,0,0,0,0,4.0,1,0
2,False,105,0,0,4,1,0,25.9,1,0.06,0.17,0.11,0.09,0,0,4.4,False,3.2,60,0,0,0,True,1,0,0,1,0,15.0,2,1
2,False,106,0,0,2,0,0,6.2,4,0.01,0.81,0.80,1.46,1,0,6.4,False,2.4,90,0,0,0,True,3,0,0,1,1,55.0,2,0
2,False,108,0,0,3,0,0,0.1,1,0.00,0.04,0.04,0.00,0,0,0.7,False,0.0,2,0,0,0,True,1,0,0,0,0,7.0,1,0
2,False,109,0,0,-1,0,0,0.0,0,0.00,0.00,0.00,2.93,4,0,1.0,False,10.2,90,0,0,0,True,14,0,1,1,0,0.0,0,0
2,False,110,0,0,10,0,1,0.0,0,0.00,0.00,0.00,0.72,1,0,1.1,False,10.6,90,0,0,0,True,13,0,1,1,0,0.0,2,0
2,False,112,0,0,9,0,6,13.7,8,0.03,0.14,0.11,0.72,2,0,7.3,False,26.6,90,0,0,0,True,4,0,0,1,2,33.0,1,0
2,False,113,0,0,-4,0,0,16.7,0,0.01,0.03,0.02,2.93,4,0,2.8,False,2.8,90,0,0,0,True,2,0,0,1,0,8.0,0,0
2,False,114,0,0,-2,0,3,26.6,3,0.11,0.16,0.05,2.93,4,0,5.4,False,16.8,90,0,0,0,True,2,0,0,1,0,11.0,-1,1
2,False,115,0,0,-2,0,2,23.7,2,0.05,0.08,0.03,2.93,4,0,3.8,False,8.8,90,0,0,0,True,3,0,0,1,0,5.0,0,0
2,False,116,0,0,-4,0,2,2.0,3,0.01,0.01,0.00,2.93,4,0,1.7,False,14.8,90,0,0,0,True,4,0,0,1,1,0.0,-1,1
2,False,119,0,0,-1,0,0,0.3,0,0.00,0.00,0.00,0.04,0,0,0.0,False,0.0,10,0,0,0,True,0,0,0,0,0,0.0,0,1
2,False,124,1,3,46,0,2,33.2,6,0.11,0.16,0.05,2.93,4,1,10.4,True,47.8,90,0,0,0,True,3,0,0,1,1,23.0,13,0
2,False,127,1,0,15,0,1,20.3,5,0.17,0.55,0.38,2.93,4,0,6.7,False,4.6,90,0,0,0,True,2,0,0,1,2,42.0,5,0
2,False,130,0,0,6,0,7,9.2,7,0.08,0.11,0.03,2.89,4,0,3.4,False,20.4,79,0,0,0,True,4,0,0,1,0,4.0,0,0
2,False,138,1,0,17,0,0,15.1,6,0.02,0.19,0.17,2.89,4,0,3.7,False,5.0,79,0,0,0,True,6,0,0,1,0,17.0,5,0
2,False,142,0,0,-1,0,0,0.4,0,0.00,0.00,0.00,0.14,1,0,0.3,False,0.4,22,0,0,0,True,1,0,0,0,0,2.0,1,0
2,False,144,0,0,-1,0,4,0.7,5,0.01,0.01,0.00,1.41,3,0,0.9,False,7.8,90,0,0,0,True,3,0,0,1,1,0.0,1,0
2,False,145,0,0,-2,0,9,0.9,9,0.01,0.01,0.00,1.26,2,0,2.0,False,19.4,67,0,0,0,True,0,0,0,1,0,0.0,0,1
2,False,148,1,0,12,0,4,20.7,6,0.06,0.06,0.00,1.41,3,0,5.1,False,30.0,90,0,0,0,True,3,0,0,1,2,0.0,4,0
2,False,149,0,0,2,0,8,0.4,9,0.00,0.00,0.00,1.31,2,0,1.4,False,13.2,71,0,0,0,True,2,0,0,1,1,0.0,1,0
2,False,151,0,0,-1,0,2,0.1,3,0.00,0.00,0.00,0.14,1,0,0.6,False,6.2,22,0,0,0,True,0,0,0,0,1,0.0,1,0
2,False,153,0,0,-2,0,0,0.0,1,0.00,0.00,0.00,0.20,1,0,0.1,False,1.2,16,0,0,0,True,1,0,0,0,1,0.0,1,0
2,False,154,0,0,28,0,2,25.3,8,0.13,0.79,0.66,1.41,3,1,9.2,False,40.8,90,0,0,0,True,4,0,0,1,2,26.0,7,0
2,False,156,0,0,32,0,3,25.6,4,0.33,0.74,0.41,1.26,2,1,10.9,False,45.2,67,0,0,0,True,1,0,0,1,0,38.0,7,0
2,False,159,0,0,3,0,0,0.1,0,0.00,0.00,0.00,0.07,0,0,0.0,False,0.0,13,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,160,0,0,3,0,0,2.0,2,0.00,0.00,0.00,0.00,0,0,0.2,False,0.2,12,0,0,0,True,2,0,0,0,0,0.0,1,0
2,False,161,0,0,32,0,3,0.8,7,0.00,0.54,0.54,1.26,2,1,7.3,False,39.0,67,0,0,0,True,3,0,0,1,1,33.0,7,0
2,False,162,0,0,2,0,0,0.7,5,0.00,0.00,0.00,1.00,1,0,0.7,False,6.2,10,0,0,0,True,2,0,0,0,3,0.0,1,0
2,False,165,1,2,44,0,0,22.5,3,0.04,1.27,1.23,1.41,3,1,12.1,False,52.8,90,1,0,0,True,2,0,0,1,1,46.0,9,0
2,False,166,0,0,11,0,0,5.9,3,0.10,0.10,0.00,1.01,1,0,1.2,False,4.2,70,0,0,0,True,3,0,0,1,0,2.0,2,0
2,False,167,0,0,9,0,0,10.1,0,0.00,0.07,0.07,0.33,1,0,2.1,False,4.0,24,0,0,0,True,0,0,0,0,0,7.0,1,0
2,False,173,0,2,28,1,9,0.7,9,0.01,0.01,0.00,0.18,0,0,1.8,False,17.0,77,0,0,0,True,6,0,0,1,0,0.0,8,0
2,False,175,0,0,15,0,1,33.9,2,0.19,0.19,0.00,0.72,1,0,5.5,False,15.4,90,0,0,0,True,3,0,0,1,1,6.0,2,0
2,False,176,0,0,15,0,1,7.3,3,0.05,0.23,0.18,0.72,1,0,4.0,False,15.2,90,0,0,0,True,3,0,0,1,2,17.0,2,0
2,False,182,0,0,4,0,4,2.1,4,0.04,0.06,0.02,0.72,1,0,1.9,False,11.4,90,0,0,0,True,1,0,0,1,0,5.0,1,1
2,False,183,0,0,12,1,1,27.7,6,0.09,0.15,0.06,0.02,0,0,3.9,False,6.8,70,0,0,0,True,4,0,0,1,1,4.0,3,0
2,False,184,0,0,14,0,1,20.9,10,0.04,0.05,0.01,0.72,1,0,3.7,False,14.2,90,0,0,0,True,9,0,0,1,0,2.0,2,0
2,False,185,0,0,8,0,0,5.9,4,0.02,0.04,0.02,0.69,1,0,1.9,False,6.2,31,0,0,0,True,2,0,0,0,2,7.0,1,0
2,False,186,0,0,4,0,2,16.0,4,0.06,0.06,0.00,0.02,0,0,2.0,False,4.2,57,0,0,0,True,2,0,0,1,0,0.0,1,0
2,False,188,0,0,2,0,0,3.6,2,0.01,0.01,0.00,0.69,1,0,0.3,False,0.0,19,0,0,0,True,2,0,0,0,0,0.0,1,0
2,False,190,0,0,7,0,2,18.5,6,0.13,0.18,0.05,0.02,0,0,3.1,False,7.0,58,0,0,0,True,3,0,0,1,1,5.0,1,0
2,False,194,0,0,5,0,0,2.0,2,0.00,0.00,0.00,0.69,1,0,0.5,False,1.2,32,0,0,0,True,2,0,0,0,0,2.0,1,0
2,False,198,0,0,4,0,2,0.0,0,0.00,0.00,0.00,2.21,4,0,3.0,False,30.2,90,0,0,0,True,11,0,4,1,0,0.0,1,0
2,False,200,0,0,-3,0,8,0.1,9,0.00,0.02,0.02,1.41,3,0,1.9,False,13.0,90,0,0,0,True,1,0,0,1,1,6.0,1,0
2,False,202,0,0,-4,0,4,0.1,6,0.00,0.04,0.04,2.21,4,0,3.2,False,15.0,90,0,0,0,True,2,0,0,1,2,17.0,0,0
2,False,203,0,0,-1,0,6,0.5,7,0.00,0.00,0.00,2.21,4,0,2.3,False,22.8,90,0,0,0,True,1,0,0,1,1,0.0,0,0
2,False,204,0,0,-8,0,3,21.6,5,0.16,0.27,0.11,2.21,4,0,4.0,False,11.6,90,0,0,0,True,1,0,0,1,2,7.0,0,0
2,False,207,0,0,1,0,0,0.1,1,0.00,0.00,0.00,0.20,1,0,0.2,False,2.2,15,0,0,0,True,0,0,0,0,1,0.0,1,0
2,False,209,0,0,1,0,0,0.0,2,0.00,0.00,0.00,1.58,0,0,0.1,False,1.2,28,0,0,0,True,1,0,0,0,1,0.0,1,0
2,False,210,0,0,21,0,0,24.7,7,0.07,0.07,0.00,2.21,4,0,4.1,False,16.2,90,0,0,0,True,3,0,0,1,4,0.0,2,0
2,False,211,1,0,27,0,2,34.2,10,0.07,0.12,0.05,2.01,3,0,5.4,False,10.8,67,0,0,0,True,6,0,0,1,2,9.0,5,0
2,False,214,0,0,21,0,1,2.8,9,0.02,0.07,0.05,2.21,4,0,2.7,False,17.6,90,0,0,0,True,2,0,0,1,6,7.0,2,0
2,False,222,0,0,13,0,2,0.3,4,0.00,0.05,0.05,2.01,3,0,1.0,False,5.2,62,0,0,0,True,1,0,0,1,1,4.0,2,0
2,False,224,0,0,8,0,1,10.6,6,0.00,0.36,0.36,2.01,3,0,2.1,False,2.6,67,0,0,0,True,3,0,0,1,2,8.0,2,0
2,False,226,0,0,22,0,4,0.0,0,0.00,0.00,0.00,2.16,1,0,3.2,False,31.6,90,0,0,0,True,11,0,4,1,0,0.0,3,0
2,False,229,0,2,27,0,9,11.3,10,0.01,0.11,0.10,2.16,1,1,8.5,True,54.8,90,0,0,0,True,3,0,0,1,1,19.0,12,0
2,False,230,0,0,6,0,11,1.5,12,0.01,0.10,0.09,2.16,1,0,5.7,False,22.6,90,0,0,0,True,3,0,0,1,1,33.0,4,0
2,False,233,0,0,7,0,11,1.0,12,0.01,0.01,0.00,2.16,1,0,3.8,False,36.8,90,0,0,0,True,7,0,0,1,1,0.0,4,0
2,False,236,0,0,24,0,0,52.3,10,0.16,0.22,0.06,2.16,1,0,8.1,False,19.4,90,0,0,0,True,7,0,0,1,3,9.0,2,0
2,False,237,0,0,16,0,5,14.5,13,0.07,0.09,0.02,2.16,1,0,3.7,False,12.6,90,0,0,0,True,7,0,0,1,1,10.0,4,0
2,False,239,0,0,9,0,0,1.1,10,0.00,0.00,0.00,0.58,1,0,0.5,False,3.4,61,0,0,0,True,7,0,0,1,3,0.0,1,1
2,False,240,0,0,2,0,0,0.0,0,0.00,0.00,0.00,0.00,0,0,0.0,False,0.0,4,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,241,0,0,2,0,1,0.3,2,0.00,0.00,0.00,0.20,1,0,0.1,False,0.4,22,0,0,0,True,1,0,0,0,0,0.0,1,0
2,False,242,0,0,12,0,0,12.2,2,0.01,0.06,0.05,0.58,1,0,3.4,False,6.0,61,0,0,0,True,1,0,0,1,1,16.0,2,0
2,False,243,0,0,-2,0,0,0.5,0,0.02,0.05,0.03,0.00,0,0,0.5,False,0.0,4,0,0,0,True,0,0,0,0,0,8.0,0,1
2,False,244,0,0,12,0,3,12.3,9,0.03,0.03,0.00,2.16,1,0,2.4,False,11.2,86,0,0,0,True,3,0,0,1,3,0.0,2,0
2,False,246,0,0,13,0,2,2.3,9,0.01,0.01,0.00,2.16,1,0,1.1,False,8.4,85,0,0,0,True,4,0,0,1,3,0.0,2,0
2,False,247,0,0,3,0,2,1.4,3,0.01,0.01,0.00,1.58,0,0,1.1,False,7.8,28,0,0,0,True,1,0,0,0,0,2.0,1,0
2,False,248,0,0,2,0,1,0.3,1,0.00,0.04,0.04,1.58,0,0,0.6,False,3.0,20,0,0,0,True,0,0,0,0,0,3.0,1,0
2,False,249,0,0,6,0,2,11.7,3,0.00,1.48,1.48,0.58,1,0,8.0,False,10.0,69,0,0,0,True,1,0,0,1,0,58.0,2,0
2,False,250,0,0,11,0,2,0.0,0,0.00,0.00,0.00,2.02,1,0,1.9,False,19.2,90,0,0,0,True,8,0,3,1,0,0.0,3,0
2,False,253,0,0,4,0,8,12.9,8,0.04,0.04,0.00,2.02,1,0,3.3,False,17.8,90,0,0,0,True,2,0,0,1,0,2.0,1,1
2,False,254,0,0,10,0,0,4.6,3,0.02,0.02,0.00,2.02,1,0,1.4,False,9.8,90,0,0,0,True,2,0,0,1,3,0.0,2,0
2,False,257,0,0,13,0,6,2.6,7,0.01,0.01,0.00,2.02,1,0,2.2,False,19.4,90,0,0,0,True,6,0,0,1,1,0.0,2,0
2,False,258,0,0,18,1,1,0.7,2,0.00,0.00,0.00,0.26,0,0,0.0,False,0.0,67,0,0,0,True,2,0,0,1,1,0.0,6,0
2,False,259,0,0,7,0,12,0.3,12,0.00,0.00,0.00,4.77,5,0,4.1,False,40.8,90,0,0,0,True,4,0,0,1,0,0.0,2,0
2,False,260,0,0,7,0,2,12.1,6,0.04,0.05,0.01,1.13,0,0,2.7,False,8.4,45,0,0,0,True,3,0,0,0,1,6.0,1,0
2,False,261,0,0,20,0,1,35.5,4,0.40,0.41,0.01,2.02,1,0,5.0,False,12.0,90,0,0,0,True,2,0,0,1,1,2.0,2,0
2,False,262,0,0,5,0,0,22.8,1,0.02,0.08,0.06,0.41,0,0,3.5,False,5.2,14,0,0,0,True,1,0,0,0,0,7.0,1,0
2,False,263,0,0,2,0,0,1.5,0,0.04,0.04,0.00,0.17,0,0,0.1,False,0.0,7,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,264,0,0,8,1,1,12.4,5,0.01,0.01,0.00,0.26,0,0,2.5,False,7.0,67,0,0,0,True,2,0,0,1,2,6.0,3,0
2,False,265,0,0,14,0,0,27.9,2,0.20,0.20,0.00,1.85,1,0,3.6,False,6.0,82,0,0,0,True,2,0,0,1,0,2.0,2,0
2,False,267,0,0,11,0,7,11.9,11,0.02,0.04,0.02,3.91,4,0,3.1,False,17.4,72,0,0,0,True,1,0,0,1,3,2.0,1,1
2,False,268,0,0,8,0,1,4.5,4,0.03,0.50,0.47,2.02,1,0,3.6,False,10.6,90,0,0,0,True,1,0,0,1,2,21.0,2,0
2,False,269,0,0,3,0,0,11.0,1,0.12,0.14,0.02,1.77,1,0,2.8,False,8.6,22,0,0,0,True,1,0,0,0,1,8.0,1,0
2,False,277,0,1,25,1,12,0.4,13,0.00,0.00,0.00,1.29,0,0,2.4,False,23.8,90,0,0,0,True,1,0,0,1,1,0.0,9,0
2,False,279,0,0,24,1,5,0.8,7,0.00,0.00,0.00,1.29,0,0,1.6,False,15.6,90,0,0,0,True,5,0,0,1,2,0.0,6,0
2,False,280,0,0,2,0,4,0.3,4,0.00,0.00,0.00,1.09,0,0,0.5,False,4.6,45,0,0,0,True,1,0,0,1,0,0.0,0,1
2,False,281,0,0,4,0,3,0.4,3,0.00,0.00,0.00,0.20,0,0,0.5,False,4.2,45,0,0,0,True,2,0,0,0,0,0.0,1,0
2,False,282,0,0,21,1,1,15.0,2,0.07,0.07,0.00,1.29,0,0,2.7,False,9.6,90,0,0,0,True,4,0,0,1,1,2.0,6,0
2,False,286,1,0,23,1,3,12.1,10,0.02,0.14,0.12,1.11,0,0,4.6,False,23.2,82,0,0,0,True,5,0,0,1,2,11.0,6,0
2,False,287,0,0,24,0,1,0.8,1,0.00,0.58,0.58,0.20,0,1,4.8,False,34.0,31,0,0,0,True,0,0,0,0,0,13.0,6,0
2,False,290,0,0,6,1,2,2.8,10,0.01,0.01,0.00,1.29,0,0,1.5,False,9.8,90,0,0,0,True,4,0,0,1,4,2.0,2,1
2,False,295,0,0,7,1,0,13.3,4,0.01,0.01,0.00,1.29,0,0,2.2,False,0.8,90,0,0,0,True,4,0,0,1,0,8.0,1,1
2,False,304,0,0,-14,0,1,0.8,1,0.01,0.08,0.07,4.77,5,0,0.9,False,0.0,90,0,0,0,True,2,0,0,1,0,9.0,0,0
2,False,305,0,0,1,0,4,14.7,4,0.12,0.66,0.54,4.77,5,1,11.2,False,47.0,90,0,0,0,True,1,0,0,1,0,50.0,6,0
2,False,306,0,0,-13,0,9,1.3,10,0.01,0.01,0.00,4.77,5,0,2.0,False,18.4,90,1,0,0,True,4,0,0,1,1,0.0,-1,1
2,False,308,0,0,-1,0,2,0.5,3,0.00,0.00,0.00,0.86,1,0,0.6,False,5.0,17,0,0,0,True,0,0,0,0,1,0.0,1,0
2,False,309,0,0,6,0,4,12.1,9,0.02,0.02,0.00,2.85,3,0,2.6,False,11.6,61,0,0,0,True,4,0,0,1,1,2.0,2,0
2,False,315,1,0,25,0,1,42.3,4,0.22,0.22,0.00,4.59,5,0,7.1,False,26.6,82,0,0,0,True,2,0,0,1,1,2.0,4,1
2,False,316,0,0,7,0,1,11.1,1,0.00,0.00,0.00,0.77,1,0,1.4,False,1.0,45,0,0,0,True,0,0,0,1,0,2.0,1,0
2,False,320,0,0,30,0,0,1.7,0,0.00,0.97,0.97,4.01,4,1,5.2,False,33.2,45,0,0,0,True,0,0,0,0,0,17.0,5,0
2,False,323,0,0,3,0,0,0.0,1,0.00,0.00,0.00,0.18,0,0,0.0,False,0.2,7,0,0,0,True,1,0,0,0,0,0.0,1,0
2,False,327,0,0,0,0,5,0.2,5,0.00,0.00,0.00,0.55,1,0,0.9,False,8.4,45,0,0,0,True,2,0,0,1,0,0.0,1,0
2,False,329,0,0,4,0,4,0.3,4,0.00,0.00,0.00,0.35,0,0,1.1,False,8.6,33,0,0,0,True,1,0,0,1,0,2.0,1,0
2,False,330,0,0,9,0,5,11.3,7,0.01,0.01,0.00,0.74,1,0,3.4,False,18.6,67,0,0,0,True,5,0,0,1,2,4.0,2,0
2,False,332,0,0,12,0,6,11.8,8,0.01,0.04,0.03,1.67,1,0,4.5,False,24.6,90,0,0,0,True,3,0,0,1,2,9.0,2,0
2,False,334,0,0,17,0,17,0.8,19,0.01,0.01,0.00,1.67,1,0,5.4,False,51.6,90,0,0,0,True,3,0,0,1,2,2.0,4,0
2,False,335,0,0,13,0,8,17.0,16,0.01,0.08,0.07,1.67,1,0,4.6,False,24.6,90,0,0,0,True,4,0,0,1,4,4.0,4,0
2,False,336,0,0,11,0,1,7.5,2,0.01,0.09,0.08,0.74,1,0,2.4,False,6.4,68,0,0,0,True,0,0,0,1,1,10.0,2,0
2,False,337,0,0,6,0,1,0.6,3,0.01,0.01,0.00,0.55,1,0,0.3,False,2.2,45,0,0,0,True,1,0,0,1,1,0.0,1,0
2,False,338,0,0,12,0,5,16.6,10,0.09,0.10,0.01,1.67,1,0,3.7,False,19.6,90,0,0,0,True,3,0,0,1,2,1.0,2,0
2,False,343,0,0,2,0,0,1.1,2,0.01,0.25,0.24,0.93,0,0,1.1,False,0.0,22,0,0,0,True,2,0,0,0,0,12.0,1,0
2,False,345,0,0,6,0,5,1.8,11,0.01,0.01,0.00,1.13,0,0,2.2,False,20.0,45,0,0,0,True,3,0,0,0,3,0.0,1,0
2,False,346,0,2,31,0,3,4.0,4,0.02,0.94,0.92,1.67,1,1,7.7,False,38.4,90,0,0,0,True,1,0,0,1,0,35.0,8,0
2,False,347,1,0,18,0,0,20.3,1,0.00,0.10,0.10,0.93,0,0,4.5,False,18.2,21,0,0,0,True,1,0,0,0,0,6.0,4,0
2,False,350,0,0,-5,0,2,0.0,0,0.00,0.00,0.00,2.30,2,0,0.8,False,7.6,90,0,0,0,True,4,0,1,1,0,0.0,0,1
2,False,356,0,0,5,0,7,4.3,7,0.03,0.03,0.00,2.30,2,0,3.1,False,24.6,90,0,0,0,True,5,0,0,1,0,2.0,1,0
2,False,357,0,0,9,0,4,13.8,6,0.02,0.02,0.00,2.23,2,0,3.1,False,12.8,70,0,0,0,True,3,0,0,1,2,4.0,1,0
2,False,358,0,0,9,0,7,12.8,8,0.01,0.01,0.00,2.23,2,0,3.7,False,24.0,70,0,0,0,True,4,0,0,1,1,0.0,1,0
2,False,362,0,0,13,0,8,15.1,11,0.05,0.05,0.00,2.23,2,0,4.8,False,30.8,76,0,0,0,True,4,0,0,1,3,2.0,3,0
2,False,364,0,0,4,0,0,1.3,0,0.01,0.05,0.04,0.07,0,0,1.4,False,3.6,19,0,0,0,True,0,0,0,0,0,9.0,1,0
2,False,366,1,0,23,0,0,24.3,10,0.20,0.43,0.23,2.30,2,0,7.4,False,27.8,90,0,0,0,True,7,0,0,1,3,22.0,4,1
2,False,367,1,0,21,0,1,27.8,3,0.65,0.65,0.00,2.23,2,0,5.7,False,23.2,70,0,0,0,True,2,0,0,1,0,6.0,5,0
2,False,368,0,0,24,0,3,40.7,13,0.17,0.33,0.16,2.30,2,0,6.6,False,21.4,90,0,0,0,True,7,0,0,1,3,4.0,4,0
2,False,369,0,0,5,0,0,1.3,0,0.03,0.03,0.00,0.07,0,0,0.5,False,2.0,19,0,0,0,True,0,0,0,0,0,2.0,1,0
2,False,371,0,0,7,0,0,12.1,1,0.01,0.01,0.00,0.07,0,0,1.7,False,4.4,19,0,0,0,True,0,0,0,0,1,0.0,1,0
2,False,372,0,0,10,0,2,7.7,10,0.39,0.39,0.00,2.23,2,0,2.0,False,12.6,76,0,0,0,True,5,0,0,1,3,0.0,2,0
2,False,375,0,0,3,0,1,2.2,5,0.00,0.00,0.00,0.07,0,0,0.9,False,6.4,13,0,0,0,True,2,0,0,0,2,0.0,1,0
2,False,377,0,0,24,0,4,16.8,7,0.19,0.51,0.32,2.30,2,1,8.8,False,42.2,90,0,0,0,True,1,0,0,1,2,29.0,6,1
2,False,379,0,2,30,0,0,10.3,1,0.00,0.99,0.99,2.30,2,1,9.2,False,34.0,90,0,0,0,True,0,0,0,1,1,48.0,8,0
2,False,384,0,0,5,0,0,0.0,0,0.00,0.00,0.00,0.66,1,0,0.7,False,6.8,90,1,0,0,True,8,0,1,1,0,0.0,0,0
2,False,385,0,0,20,0,0,0.0,0,0.00,0.00,0.00,1.67,1,0,3.8,False,37.6,90,0,0,0,True,11,0,4,1,0,0.0,3,0
2,False,387,0,0,11,0,0,7.8,1,0.02,0.04,0.02,0.66,1,0,1.6,False,3.6,88,0,0,0,True,2,0,0,1,1,5.0,2,0
2,False,388,0,0,12,0,5,15.8,5,0.04,0.04,0.00,0.66,1,0,4.0,False,24.2,90,0,0,0,True,4,0,0,1,0,0.0,2,0
2,False,390,0,0,19,0,5,22.3,6,0.57,0.66,0.09,0.66,1,0,8.4,False,27.0,90,0,0,0,True,6,0,0,1,1,35.0,2,0
2,False,391,1,0,18,0,1,30.8,2,0.04,0.04,0.00,0.66,1,0,6.0,False,27.6,74,0,0,0,True,0,0,0,1,1,2.0,5,0
2,False,393,0,0,17,0,3,5.3,7,0.02,0.02,0.00,0.66,1,0,3.0,False,21.0,88,0,0,0,True,3,0,0,1,4,4.0,2,0
2,False,396,0,0,3,0,0,0.9,0,0.00,0.00,0.00,0.00,0,0,0.2,False,1.2,1,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,397,1,0,33,0,0,43.0,3,0.57,0.63,0.06,0.66,1,0,11.2,False,29.2,90,0,0,0,True,2,0,0,1,1,40.0,5,0
2,False,398,2,1,38,0,2,45.8,7,0.45,1.32,0.87,0.66,1,0,10.6,False,42.8,90,0,0,0,True,4,0,0,1,1,17.0,9,0
2,False,399,0,3,60,0,0,47.8,3,0.55,0.90,0.35,0.66,1,2,17.2,True,74.8,81,0,0,0,True,3,0,0,1,0,49.0,14,1
2,False,401,0,0,14,0,0,35.1,4,0.07,0.24,0.17,0.72,2,0,7.2,False,9.2,90,0,0,0,True,3,0,0,1,1,28.0,2,0
2,False,405,0,0,9,1,2,29.5,4,0.20,0.20,0.00,0.74,0,0,3.7,False,7.2,70,0,0,0,True,2,0,0,1,0,0.0,2,1
2,False,406,0,0,9,0,0,3.1,0,0.01,0.01,0.00,0.00,0,0,0.5,False,2.0,15,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,411,0,3,60,0,3,0.1,5,0.00,0.66,0.66,0.66,1,2,12.0,True,69.0,90,0,0,0,True,2,0,0,1,0,51.0,13,0
2,False,412,0,0,11,0,1,0.0,0,0.00,0.00,0.00,2.06,2,0,2.7,False,27.0,90,0,0,0,True,6,0,3,1,0,0.0,2,0
2,False,415,0,0,4,0,1,11.7,2,0.01,0.19,0.18,1.00,1,0,5.8,False,7.0,10,0,0,0,True,0,0,0,0,1,39.0,1,0
2,False,417,0,0,12,0,4,42.2,4,0.12,0.27,0.15,1.06,1,0,9.2,False,16.4,73,0,0,0,True,1,0,0,1,0,33.0,2,0
2,False,418,1,0,13,0,4,1.5,5,0.01,0.04,0.03,2.06,2,0,1.5,False,7.2,90,0,0,0,True,4,0,0,1,1,6.0,4,0
